"","common_name","sci_name","year","route_num","mbbs_county","count","Percent_change_from_previous_year"
"9745","Pileated Woodpecker","Dryocopus pileatus",2003,4,"chatham",1,0
"9746","Pileated Woodpecker","Dryocopus pileatus",2003,6,"chatham",1,0
"9747","Pileated Woodpecker","Dryocopus pileatus",2003,9,"chatham",1,0
"9748","Pileated Woodpecker","Dryocopus pileatus",2003,11,"chatham",1,0
"9749","Pileated Woodpecker","Dryocopus pileatus",2004,1,"chatham",3,200
"9750","Pileated Woodpecker","Dryocopus pileatus",2004,2,"chatham",1,-66.6666666666667
"9751","Pileated Woodpecker","Dryocopus pileatus",2005,1,"chatham",2,100
"9752","Pileated Woodpecker","Dryocopus pileatus",2005,2,"chatham",2,0
"9753","Pileated Woodpecker","Dryocopus pileatus",2005,9,"chatham",2,0
"9754","Pileated Woodpecker","Dryocopus pileatus",2005,10,"chatham",2,0
"9755","Pileated Woodpecker","Dryocopus pileatus",2005,14,"chatham",1,-50
"9756","Pileated Woodpecker","Dryocopus pileatus",2006,1,"chatham",4,300
"9757","Pileated Woodpecker","Dryocopus pileatus",2006,5,"chatham",1,-75
"9758","Pileated Woodpecker","Dryocopus pileatus",2006,7,"chatham",3,200
"9759","Pileated Woodpecker","Dryocopus pileatus",2006,9,"chatham",1,-66.6666666666667
"9760","Pileated Woodpecker","Dryocopus pileatus",2006,10,"chatham",1,0
"9761","Pileated Woodpecker","Dryocopus pileatus",2006,12,"chatham",1,0
"9762","Pileated Woodpecker","Dryocopus pileatus",2007,1,"chatham",1,0
"9763","Pileated Woodpecker","Dryocopus pileatus",2007,9,"chatham",1,0
"9764","Pileated Woodpecker","Dryocopus pileatus",2007,13,"chatham",1,0
"9765","Pileated Woodpecker","Dryocopus pileatus",2008,1,"chatham",2,100
"9766","Pileated Woodpecker","Dryocopus pileatus",2008,5,"chatham",4,100
"9767","Pileated Woodpecker","Dryocopus pileatus",2008,10,"chatham",1,-75
"9768","Pileated Woodpecker","Dryocopus pileatus",2008,11,"chatham",1,0
"9769","Pileated Woodpecker","Dryocopus pileatus",2008,14,"chatham",1,0
"9770","Pileated Woodpecker","Dryocopus pileatus",2009,5,"chatham",1,0
"9771","Pileated Woodpecker","Dryocopus pileatus",2009,6,"chatham",3,200
"9772","Pileated Woodpecker","Dryocopus pileatus",2009,7,"chatham",4,33.3333333333333
"9773","Pileated Woodpecker","Dryocopus pileatus",2009,9,"chatham",1,-75
"9774","Pileated Woodpecker","Dryocopus pileatus",2009,10,"chatham",2,100
"9775","Pileated Woodpecker","Dryocopus pileatus",2009,14,"chatham",2,0
"9776","Pileated Woodpecker","Dryocopus pileatus",2010,1,"chatham",3,50
"9777","Pileated Woodpecker","Dryocopus pileatus",2010,2,"chatham",0,-100
"9778","Pileated Woodpecker","Dryocopus pileatus",2010,4,"chatham",0,NA
"9779","Pileated Woodpecker","Dryocopus pileatus",2010,5,"chatham",2,Inf
"9780","Pileated Woodpecker","Dryocopus pileatus",2010,6,"chatham",0,-100
"9781","Pileated Woodpecker","Dryocopus pileatus",2010,7,"chatham",3,Inf
"9782","Pileated Woodpecker","Dryocopus pileatus",2010,9,"chatham",1,-66.6666666666667
"9783","Pileated Woodpecker","Dryocopus pileatus",2010,11,"chatham",1,0
"9784","Pileated Woodpecker","Dryocopus pileatus",2010,13,"chatham",0,-100
"9785","Pileated Woodpecker","Dryocopus pileatus",2011,1,"chatham",2,Inf
"9786","Pileated Woodpecker","Dryocopus pileatus",2011,5,"chatham",1,-50
"9787","Pileated Woodpecker","Dryocopus pileatus",2011,9,"chatham",3,200
"9788","Pileated Woodpecker","Dryocopus pileatus",2012,1,"chatham",1,-66.6666666666667
"9789","Pileated Woodpecker","Dryocopus pileatus",2012,3,"chatham",1,0
"9790","Pileated Woodpecker","Dryocopus pileatus",2012,5,"chatham",2,100
"9791","Pileated Woodpecker","Dryocopus pileatus",2012,7,"chatham",2,0
"9792","Pileated Woodpecker","Dryocopus pileatus",2012,9,"chatham",2,0
"9793","Pileated Woodpecker","Dryocopus pileatus",2012,11,"chatham",1,-50
"9794","Pileated Woodpecker","Dryocopus pileatus",2012,13,"chatham",1,0
"9795","Pileated Woodpecker","Dryocopus pileatus",2013,1,"chatham",3,200
"9796","Pileated Woodpecker","Dryocopus pileatus",2013,5,"chatham",1,-66.6666666666667
"9797","Pileated Woodpecker","Dryocopus pileatus",2013,7,"chatham",1,0
"9798","Pileated Woodpecker","Dryocopus pileatus",2014,4,"chatham",4,300
"9799","Pileated Woodpecker","Dryocopus pileatus",2014,7,"chatham",2,-50
"9800","Pileated Woodpecker","Dryocopus pileatus",2014,8,"chatham",1,-50
"9801","Pileated Woodpecker","Dryocopus pileatus",2015,1,"chatham",1,0
"9802","Pileated Woodpecker","Dryocopus pileatus",2015,3,"chatham",1,0
"9803","Pileated Woodpecker","Dryocopus pileatus",2015,5,"chatham",1,0
"9804","Pileated Woodpecker","Dryocopus pileatus",2015,8,"chatham",1,0
"9805","Pileated Woodpecker","Dryocopus pileatus",2016,1,"chatham",3,200
"9806","Pileated Woodpecker","Dryocopus pileatus",2016,2,"chatham",1,-66.6666666666667
"9807","Pileated Woodpecker","Dryocopus pileatus",2016,4,"chatham",0,-100
"9808","Pileated Woodpecker","Dryocopus pileatus",2016,5,"chatham",3,Inf
"9809","Pileated Woodpecker","Dryocopus pileatus",2016,9,"chatham",2,-33.3333333333333
"9810","Pileated Woodpecker","Dryocopus pileatus",2017,1,"chatham",3,50
"9811","Pileated Woodpecker","Dryocopus pileatus",2017,3,"chatham",1,-66.6666666666667
"9812","Pileated Woodpecker","Dryocopus pileatus",2017,5,"chatham",2,100
"9813","Pileated Woodpecker","Dryocopus pileatus",2017,8,"chatham",1,-50
"9814","Pileated Woodpecker","Dryocopus pileatus",2017,10,"chatham",1,0
"9815","Pileated Woodpecker","Dryocopus pileatus",2017,13,"chatham",1,0
"9816","Pileated Woodpecker","Dryocopus pileatus",2018,6,"chatham",2,100
"9817","Pileated Woodpecker","Dryocopus pileatus",2018,9,"chatham",1,-50
"9818","Pileated Woodpecker","Dryocopus pileatus",2018,10,"chatham",1,0
"9819","Pileated Woodpecker","Dryocopus pileatus",2019,1,"chatham",3,200
"9820","Pileated Woodpecker","Dryocopus pileatus",2019,8,"chatham",1,-66.6666666666667
"9821","Pileated Woodpecker","Dryocopus pileatus",2019,10,"chatham",3,200
"9822","Pileated Woodpecker","Dryocopus pileatus",2019,12,"chatham",1,-66.6666666666667
"9823","Pileated Woodpecker","Dryocopus pileatus",2019,14,"chatham",1,0
"9824","Pileated Woodpecker","Dryocopus pileatus",2020,3,"chatham",2,100
"9825","Pileated Woodpecker","Dryocopus pileatus",2020,5,"chatham",1,-50
"9826","Pileated Woodpecker","Dryocopus pileatus",2020,7,"chatham",1,0
"9827","Pileated Woodpecker","Dryocopus pileatus",2020,8,"chatham",1,0
"9828","Pileated Woodpecker","Dryocopus pileatus",2020,9,"chatham",1,0
"9829","Pileated Woodpecker","Dryocopus pileatus",2020,10,"chatham",1,0
"9830","Pileated Woodpecker","Dryocopus pileatus",2020,14,"chatham",1,0
"9831","Pileated Woodpecker","Dryocopus pileatus",2021,7,"chatham",1,0
"9832","Pileated Woodpecker","Dryocopus pileatus",2021,8,"chatham",1,0
"9833","Pileated Woodpecker","Dryocopus pileatus",2021,9,"chatham",3,200
"9834","Pileated Woodpecker","Dryocopus pileatus",2021,10,"chatham",1,-66.6666666666667
"9835","Pileated Woodpecker","Dryocopus pileatus",2021,12,"chatham",4,300
"9836","Pileated Woodpecker","Dryocopus pileatus",2021,13,"chatham",2,-50
"9837","Pileated Woodpecker","Dryocopus pileatus",2022,4,"chatham",1,-50
"9838","Pileated Woodpecker","Dryocopus pileatus",2022,5,"chatham",7,600
"9839","Pileated Woodpecker","Dryocopus pileatus",2022,6,"chatham",1,-85.7142857142857
"9840","Pileated Woodpecker","Dryocopus pileatus",2022,7,"chatham",4,300
"9841","Pileated Woodpecker","Dryocopus pileatus",2022,8,"chatham",4,0
"9842","Pileated Woodpecker","Dryocopus pileatus",2022,9,"chatham",2,-50
"9843","Pileated Woodpecker","Dryocopus pileatus",2022,11,"chatham",3,50
"9844","Pileated Woodpecker","Dryocopus pileatus",2022,12,"chatham",2,-33.3333333333333
"9845","Pileated Woodpecker","Dryocopus pileatus",2022,13,"chatham",1,-50
"9846","Pileated Woodpecker","Dryocopus pileatus",2023,2,"chatham",1,0
"9847","Pileated Woodpecker","Dryocopus pileatus",2023,4,"chatham",1,0
"9848","Pileated Woodpecker","Dryocopus pileatus",2023,5,"chatham",1,0
"9849","Pileated Woodpecker","Dryocopus pileatus",2023,6,"chatham",2,100
"9850","Pileated Woodpecker","Dryocopus pileatus",2023,8,"chatham",1,-50
"9851","Pileated Woodpecker","Dryocopus pileatus",2023,9,"chatham",2,100
"9852","Pileated Woodpecker","Dryocopus pileatus",2023,10,"chatham",1,-50
"9853","Pine Warbler","Setophaga pinus",2000,1,"chatham",14,NA
"9854","Pine Warbler","Setophaga pinus",2000,2,"chatham",17,NA
"9855","Pine Warbler","Setophaga pinus",2000,3,"chatham",13,NA
"9856","Pine Warbler","Setophaga pinus",2000,4,"chatham",8,NA
"9857","Pine Warbler","Setophaga pinus",2000,5,"chatham",2,NA
"9858","Pine Warbler","Setophaga pinus",2000,6,"chatham",3,NA
"9859","Pine Warbler","Setophaga pinus",2000,7,"chatham",10,NA
"9860","Pine Warbler","Setophaga pinus",2000,8,"chatham",2,NA
"9861","Pine Warbler","Setophaga pinus",2000,9,"chatham",11,NA
"9862","Pine Warbler","Setophaga pinus",2000,10,"chatham",1,NA
"9863","Pine Warbler","Setophaga pinus",2000,11,"chatham",7,NA
"9864","Pine Warbler","Setophaga pinus",2000,12,"chatham",4,NA
"9865","Pine Warbler","Setophaga pinus",2000,13,"chatham",4,NA
"9866","Pine Warbler","Setophaga pinus",2000,14,"chatham",9,NA
"9867","Pine Warbler","Setophaga pinus",2001,1,"chatham",22,144.444444444444
"9868","Pine Warbler","Setophaga pinus",2001,2,"chatham",13,-40.9090909090909
"9869","Pine Warbler","Setophaga pinus",2001,3,"chatham",16,23.0769230769231
"9870","Pine Warbler","Setophaga pinus",2001,4,"chatham",2,-87.5
"9871","Pine Warbler","Setophaga pinus",2001,5,"chatham",1,-50
"9872","Pine Warbler","Setophaga pinus",2001,7,"chatham",6,500
"9873","Pine Warbler","Setophaga pinus",2001,8,"chatham",5,-16.6666666666667
"9874","Pine Warbler","Setophaga pinus",2001,9,"chatham",33,560
"9875","Pine Warbler","Setophaga pinus",2001,10,"chatham",4,-87.8787878787879
"9876","Pine Warbler","Setophaga pinus",2001,11,"chatham",2,-50
"9877","Pine Warbler","Setophaga pinus",2001,12,"chatham",3,50
"9878","Pine Warbler","Setophaga pinus",2001,13,"chatham",3,0
"9879","Pine Warbler","Setophaga pinus",2001,14,"chatham",12,300
"9880","Pine Warbler","Setophaga pinus",2002,1,"chatham",27,125
"9881","Pine Warbler","Setophaga pinus",2002,2,"chatham",21,-22.2222222222222
"9882","Pine Warbler","Setophaga pinus",2002,3,"chatham",19,-9.52380952380952
"9883","Pine Warbler","Setophaga pinus",2002,4,"chatham",1,-94.7368421052632
"9884","Pine Warbler","Setophaga pinus",2002,5,"chatham",5,400
"9885","Pine Warbler","Setophaga pinus",2002,6,"chatham",1,-80
"9886","Pine Warbler","Setophaga pinus",2002,7,"chatham",10,900
"9887","Pine Warbler","Setophaga pinus",2002,8,"chatham",10,0
"9888","Pine Warbler","Setophaga pinus",2002,9,"chatham",15,50
"9889","Pine Warbler","Setophaga pinus",2002,10,"chatham",1,-93.3333333333333
"9890","Pine Warbler","Setophaga pinus",2002,11,"chatham",0,-100
"9891","Pine Warbler","Setophaga pinus",2002,12,"chatham",1,Inf
"9892","Pine Warbler","Setophaga pinus",2002,14,"chatham",18,1700
"9893","Pine Warbler","Setophaga pinus",2003,1,"chatham",27,50
"9894","Pine Warbler","Setophaga pinus",2003,2,"chatham",17,-37.037037037037
"9895","Pine Warbler","Setophaga pinus",2003,3,"chatham",17,0
"9896","Pine Warbler","Setophaga pinus",2003,4,"chatham",1,-94.1176470588235
"9897","Pine Warbler","Setophaga pinus",2003,5,"chatham",2,100
"9898","Pine Warbler","Setophaga pinus",2003,7,"chatham",5,150
"9899","Pine Warbler","Setophaga pinus",2003,8,"chatham",2,-60
"9900","Pine Warbler","Setophaga pinus",2003,9,"chatham",24,1100
"9901","Pine Warbler","Setophaga pinus",2003,10,"chatham",4,-83.3333333333333
"9902","Pine Warbler","Setophaga pinus",2003,11,"chatham",5,25
"9903","Pine Warbler","Setophaga pinus",2003,12,"chatham",1,-80
"9904","Pine Warbler","Setophaga pinus",2003,14,"chatham",15,1400
"9905","Pine Warbler","Setophaga pinus",2004,1,"chatham",17,13.3333333333333
"9906","Pine Warbler","Setophaga pinus",2004,2,"chatham",8,-52.9411764705882
"9907","Pine Warbler","Setophaga pinus",2004,3,"chatham",11,37.5
"9908","Pine Warbler","Setophaga pinus",2004,4,"chatham",2,-81.8181818181818
"9909","Pine Warbler","Setophaga pinus",2004,7,"chatham",1,-50
"9910","Pine Warbler","Setophaga pinus",2004,8,"chatham",4,300
"9911","Pine Warbler","Setophaga pinus",2004,10,"chatham",1,-75
"9912","Pine Warbler","Setophaga pinus",2004,12,"chatham",1,0
"9913","Pine Warbler","Setophaga pinus",2004,13,"chatham",5,400
"9914","Pine Warbler","Setophaga pinus",2004,14,"chatham",12,140
"9915","Pine Warbler","Setophaga pinus",2005,1,"chatham",25,108.333333333333
"9916","Pine Warbler","Setophaga pinus",2005,2,"chatham",17,-32
"9917","Pine Warbler","Setophaga pinus",2005,3,"chatham",28,64.7058823529412
"9918","Pine Warbler","Setophaga pinus",2005,4,"chatham",2,-92.8571428571429
"9919","Pine Warbler","Setophaga pinus",2005,7,"chatham",2,0
"9920","Pine Warbler","Setophaga pinus",2005,8,"chatham",2,0
"9921","Pine Warbler","Setophaga pinus",2005,9,"chatham",17,750
"9922","Pine Warbler","Setophaga pinus",2005,10,"chatham",4,-76.4705882352941
"9923","Pine Warbler","Setophaga pinus",2005,11,"chatham",7,75
"9924","Pine Warbler","Setophaga pinus",2005,14,"chatham",9,28.5714285714286
"9925","Pine Warbler","Setophaga pinus",2006,1,"chatham",27,200
"9926","Pine Warbler","Setophaga pinus",2006,2,"chatham",6,-77.7777777777778
"9927","Pine Warbler","Setophaga pinus",2006,3,"chatham",13,116.666666666667
"9928","Pine Warbler","Setophaga pinus",2006,4,"chatham",1,-92.3076923076923
"9929","Pine Warbler","Setophaga pinus",2006,5,"chatham",4,300
"9930","Pine Warbler","Setophaga pinus",2006,6,"chatham",7,75
"9931","Pine Warbler","Setophaga pinus",2006,7,"chatham",8,14.2857142857143
"9932","Pine Warbler","Setophaga pinus",2006,8,"chatham",9,12.5
"9933","Pine Warbler","Setophaga pinus",2006,9,"chatham",19,111.111111111111
"9934","Pine Warbler","Setophaga pinus",2006,10,"chatham",1,-94.7368421052632
"9935","Pine Warbler","Setophaga pinus",2006,11,"chatham",4,300
"9936","Pine Warbler","Setophaga pinus",2006,14,"chatham",12,200
"9937","Pine Warbler","Setophaga pinus",2007,1,"chatham",21,75
"9938","Pine Warbler","Setophaga pinus",2007,2,"chatham",16,-23.8095238095238
"9939","Pine Warbler","Setophaga pinus",2007,3,"chatham",11,-31.25
"9940","Pine Warbler","Setophaga pinus",2007,4,"chatham",2,-81.8181818181818
"9941","Pine Warbler","Setophaga pinus",2007,5,"chatham",3,50
"9942","Pine Warbler","Setophaga pinus",2007,6,"chatham",6,100
"9943","Pine Warbler","Setophaga pinus",2007,7,"chatham",8,33.3333333333333
"9944","Pine Warbler","Setophaga pinus",2007,8,"chatham",9,12.5
"9945","Pine Warbler","Setophaga pinus",2007,9,"chatham",10,11.1111111111111
"9946","Pine Warbler","Setophaga pinus",2007,10,"chatham",1,-90
"9947","Pine Warbler","Setophaga pinus",2007,11,"chatham",1,0
"9948","Pine Warbler","Setophaga pinus",2007,14,"chatham",5,400
"9949","Pine Warbler","Setophaga pinus",2008,1,"chatham",29,480
"9950","Pine Warbler","Setophaga pinus",2008,2,"chatham",14,-51.7241379310345
"9951","Pine Warbler","Setophaga pinus",2008,3,"chatham",21,50
"9952","Pine Warbler","Setophaga pinus",2008,4,"chatham",4,-80.9523809523809
"9953","Pine Warbler","Setophaga pinus",2008,6,"chatham",7,75
"9954","Pine Warbler","Setophaga pinus",2008,7,"chatham",16,128.571428571429
"9955","Pine Warbler","Setophaga pinus",2008,8,"chatham",11,-31.25
"9956","Pine Warbler","Setophaga pinus",2008,9,"chatham",16,45.4545454545455
"9957","Pine Warbler","Setophaga pinus",2008,10,"chatham",1,-93.75
"9958","Pine Warbler","Setophaga pinus",2008,11,"chatham",3,200
"9959","Pine Warbler","Setophaga pinus",2008,13,"chatham",1,-66.6666666666667
"9960","Pine Warbler","Setophaga pinus",2008,14,"chatham",5,400
"9961","Pine Warbler","Setophaga pinus",2009,1,"chatham",13,160
"9962","Pine Warbler","Setophaga pinus",2009,2,"chatham",15,15.3846153846154
"9963","Pine Warbler","Setophaga pinus",2009,3,"chatham",20,33.3333333333333
"9964","Pine Warbler","Setophaga pinus",2009,4,"chatham",5,-75
"9965","Pine Warbler","Setophaga pinus",2009,5,"chatham",3,-40
"9966","Pine Warbler","Setophaga pinus",2009,6,"chatham",4,33.3333333333333
"9967","Pine Warbler","Setophaga pinus",2009,7,"chatham",7,75
"9968","Pine Warbler","Setophaga pinus",2009,8,"chatham",2,-71.4285714285714
"9969","Pine Warbler","Setophaga pinus",2009,9,"chatham",23,1050
"9970","Pine Warbler","Setophaga pinus",2009,11,"chatham",2,-91.304347826087
"9971","Pine Warbler","Setophaga pinus",2009,12,"chatham",1,-50
"9972","Pine Warbler","Setophaga pinus",2009,13,"chatham",5,400
"9973","Pine Warbler","Setophaga pinus",2009,14,"chatham",9,80
"9974","Pine Warbler","Setophaga pinus",2010,1,"chatham",25,177.777777777778
"9975","Pine Warbler","Setophaga pinus",2010,2,"chatham",11,-56
"9976","Pine Warbler","Setophaga pinus",2010,3,"chatham",24,118.181818181818
"9977","Pine Warbler","Setophaga pinus",2010,4,"chatham",0,-100
"9978","Pine Warbler","Setophaga pinus",2010,5,"chatham",2,Inf
"9979","Pine Warbler","Setophaga pinus",2010,6,"chatham",4,100
"9980","Pine Warbler","Setophaga pinus",2010,7,"chatham",1,-75
"9981","Pine Warbler","Setophaga pinus",2010,8,"chatham",10,900
"9982","Pine Warbler","Setophaga pinus",2010,9,"chatham",16,60
"9983","Pine Warbler","Setophaga pinus",2010,10,"chatham",4,-75
"9984","Pine Warbler","Setophaga pinus",2010,11,"chatham",9,125
"9985","Pine Warbler","Setophaga pinus",2010,13,"chatham",1,-88.8888888888889
"9986","Pine Warbler","Setophaga pinus",2011,1,"chatham",15,1400
"9987","Pine Warbler","Setophaga pinus",2011,2,"chatham",12,-20
"9988","Pine Warbler","Setophaga pinus",2011,3,"chatham",17,41.6666666666667
"9989","Pine Warbler","Setophaga pinus",2011,4,"chatham",2,-88.2352941176471
"9990","Pine Warbler","Setophaga pinus",2011,5,"chatham",6,200
"9991","Pine Warbler","Setophaga pinus",2011,7,"chatham",8,33.3333333333333
"9992","Pine Warbler","Setophaga pinus",2011,8,"chatham",4,-50
"9993","Pine Warbler","Setophaga pinus",2011,9,"chatham",21,425
"9994","Pine Warbler","Setophaga pinus",2011,10,"chatham",3,-85.7142857142857
"9995","Pine Warbler","Setophaga pinus",2011,11,"chatham",4,33.3333333333333
"9996","Pine Warbler","Setophaga pinus",2011,13,"chatham",9,125
"9997","Pine Warbler","Setophaga pinus",2012,1,"chatham",20,122.222222222222
"9998","Pine Warbler","Setophaga pinus",2012,2,"chatham",19,-5
"9999","Pine Warbler","Setophaga pinus",2012,3,"chatham",21,10.5263157894737
"10000","Pine Warbler","Setophaga pinus",2012,4,"chatham",5,-76.1904761904762
"10001","Pine Warbler","Setophaga pinus",2012,5,"chatham",1,-80
"10002","Pine Warbler","Setophaga pinus",2012,7,"chatham",8,700
"10003","Pine Warbler","Setophaga pinus",2012,8,"chatham",5,-37.5
"10004","Pine Warbler","Setophaga pinus",2012,9,"chatham",16,220
"10005","Pine Warbler","Setophaga pinus",2012,10,"chatham",2,-87.5
"10006","Pine Warbler","Setophaga pinus",2012,13,"chatham",5,150
"10007","Pine Warbler","Setophaga pinus",2013,1,"chatham",13,160
"10008","Pine Warbler","Setophaga pinus",2013,2,"chatham",12,-7.69230769230769
"10009","Pine Warbler","Setophaga pinus",2013,3,"chatham",15,25
"10010","Pine Warbler","Setophaga pinus",2013,4,"chatham",1,-93.3333333333333
"10011","Pine Warbler","Setophaga pinus",2013,7,"chatham",13,1200
"10012","Pine Warbler","Setophaga pinus",2013,8,"chatham",3,-76.9230769230769
"10013","Pine Warbler","Setophaga pinus",2013,9,"chatham",13,333.333333333333
"10014","Pine Warbler","Setophaga pinus",2013,10,"chatham",2,-84.6153846153846
"10015","Pine Warbler","Setophaga pinus",2013,11,"chatham",4,100
"10016","Pine Warbler","Setophaga pinus",2013,13,"chatham",5,25
"10017","Pine Warbler","Setophaga pinus",2014,1,"chatham",17,240
"10018","Pine Warbler","Setophaga pinus",2014,2,"chatham",13,-23.5294117647059
"10019","Pine Warbler","Setophaga pinus",2014,3,"chatham",13,0
"10020","Pine Warbler","Setophaga pinus",2014,4,"chatham",1,-92.3076923076923
"10021","Pine Warbler","Setophaga pinus",2014,7,"chatham",7,600
"10022","Pine Warbler","Setophaga pinus",2014,8,"chatham",5,-28.5714285714286
"10023","Pine Warbler","Setophaga pinus",2014,9,"chatham",18,260
"10024","Pine Warbler","Setophaga pinus",2014,14,"chatham",14,-22.2222222222222
"10025","Pine Warbler","Setophaga pinus",2015,1,"chatham",19,35.7142857142857
"10026","Pine Warbler","Setophaga pinus",2015,2,"chatham",12,-36.8421052631579
"10027","Pine Warbler","Setophaga pinus",2015,3,"chatham",15,25
"10028","Pine Warbler","Setophaga pinus",2015,5,"chatham",3,-80
"10029","Pine Warbler","Setophaga pinus",2015,7,"chatham",8,166.666666666667
"10030","Pine Warbler","Setophaga pinus",2015,8,"chatham",5,-37.5
"10031","Pine Warbler","Setophaga pinus",2015,9,"chatham",16,220
"10032","Pine Warbler","Setophaga pinus",2015,10,"chatham",1,-93.75
"10033","Pine Warbler","Setophaga pinus",2015,13,"chatham",2,100
